127.0.0.1 - - [26/May/2017:16:16:15 -0400] "GET /measures/search_filter?filter=1&metrics=coverage,ncloc&fields=name,longName,qualifier&pageSize=30&page=1&sort=metric:ncloc&asc=false HTTP/1.1" 200 267 "http://localhost:9000/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:16:15 -0400] "GET /api/l10n/index?locale=en-US&ts=2017-05-26T16%3A16%3A05-0400 HTTP/1.1" 304 - "http://localhost:9000/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:16:16 -0400] "GET /api/navigation/global HTTP/1.1" 200 84 "http://localhost:9000/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:17:09 -0400] "GET /batch/index HTTP/1.1" 200 71 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:17:09 -0400] "GET /batch/file?name=sonar-scanner-engine-shaded-5.6.6.jar HTTP/1.1" 200 22815639 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:17:10 -0400] "GET /batch/global HTTP/1.1" 401 41 "-" "ScannerMaven/3.3.0.603/3.2.1"
127.0.0.1 - - [26/May/2017:16:18:35 -0400] "GET /settings HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:35 -0400] "GET /images/loading.gif HTTP/1.1" 200 3048 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:36 -0400] "GET /api/l10n/index?locale=en-US&ts=2017-05-26T16%3A16%3A15-0400 HTTP/1.1" 304 - "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:36 -0400] "GET /api/navigation/global HTTP/1.1" 200 84 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:36 -0400] "GET /api/navigation/settings HTTP/1.1" 200 65 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:57 -0400] "GET /settings HTTP/1.1" 200 - "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:58 -0400] "GET /api/l10n/index?locale=en-US&ts=2017-05-26T16%3A18%3A36-0400 HTTP/1.1" 304 - "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:58 -0400] "GET /api/navigation/settings HTTP/1.1" 200 65 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:18:58 -0400] "GET /api/navigation/global HTTP/1.1" 200 84 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:06 -0400] "GET /roles/global HTTP/1.1" 200 4120 "http://localhost:9000/settings" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:06 -0400] "GET /js/bundles/global-permissions.js?v=5.6.6 HTTP/1.1" 200 - "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:07 -0400] "GET /api/l10n/index?locale=en-US&ts=2017-05-26T16%3A18%3A58-0400 HTTP/1.1" 304 - "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:07 -0400] "GET /api/navigation/settings HTTP/1.1" 200 65 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:07 -0400] "GET /api/navigation/global HTTP/1.1" 200 84 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:07 -0400] "GET /api/permissions/search_global_permissions HTTP/1.1" 200 1154 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
127.0.0.1 - - [26/May/2017:16:19:08 -0400] "GET /api/permissions/users?permission=admin&ps=3 HTTP/1.1" 200 60 "http://localhost:9000/roles/global" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:53.0) Gecko/20100101 Firefox/53.0"
